id,source,headline,url
2980,News24,মেসির জোড়া গোলে মায়ামির জয়,https://www.news24bd.tv/details/246796
2981,News24,‘এই মুহূর্তে আমরা খুবই হতাশ’,https://www.news24bd.tv/details/246772
2982,News24,বাংলাদেশকে ৮১ রানে হারিয়ে সিরিজ জয় আফগানিস্তানের,https://www.news24bd.tv/details/246761
2983,News24,৬৫ রানে ৪ উইকেট হারিয়ে চাপে টাইগাররা,https://www.news24bd.tv/details/246757
2984,News24,বাংলাদেশের লক্ষ্য ১৯১ রান,https://www.news24bd.tv/details/246745
2985,News24,এবার ৫ দলের বিপিএল আয়োজন করতে চায় বিসিবি,https://www.news24bd.tv/details/246741
2986,News24,সিরিজ বাঁচানোর ম্যাচে ফিল্ডিংয়ে বাংলাদেশ,https://www.news24bd.tv/details/246706
2987,News24,আমার মা রুমে গিয়ে কান্না করতো: মারুফা,https://www.news24bd.tv/details/246690
2988,News24,মোবাইলে বাংলাদেশ-আফগানিস্তান ম্যাচ দেখবেন যেভাবে,https://www.news24bd.tv/details/246681
2989,News24,"প্রথম ম্যাচে হার, সিরিজ বাঁচাতে বাংলাদেশের সম্ভাব্য একাদশ",https://www.news24bd.tv/details/246660
2990,News24,ভুলে যাওয়ার মতো দিন কাটালেন সাকিব,https://www.news24bd.tv/details/246657
2991,News24,বিশ্বকাপ বাছাইপর্ব খেলা বাংলাদেশের মানায় না: সাকিব,https://www.news24bd.tv/details/246648
2992,News24,রোহিত ভেঙে ফেললেন নিজের ৬ কোটি টাকা দামের ল্যাম্বরগিনি!,https://www.news24bd.tv/details/246645
2993,News24,সিরিজ বাঁচানোর সঙ্গে সরাসরি বিশ্বকাপ খেলতে কঠিন সমীকরণের সামনে বাংলাদেশ,https://www.news24bd.tv/details/246639
2994,News24,"বিশ্বকাপে এক পা ফ্রান্সের, শীর্ষে জার্মানি",https://www.news24bd.tv/details/246631
2995,News24,"‘নিজেকে বিশ্বসেরা ভাবা নয়, সবাই ব্রাজিলকে বিশ্বকাপ জেতানোর কথাই ভাবুক’",https://www.news24bd.tv/details/246617
2996,News24,ভেনেজুয়েলাকে হারালো আর্জেন্টিনা,https://www.news24bd.tv/details/246614
2997,News24,শেষ সময়ে যে চমক দেখিয়ে মাঠে নামলো আর্জেন্টিনা,https://www.news24bd.tv/details/246604
2998,News24,‘আমরা খেলতে পারিনি এটা হচ্ছে বড় কথা’,https://www.news24bd.tv/details/246603
2999,News24,"দিনভর খেলা, ফুটবলপ্রেমীদের আবার রাত না জেগে উপায় নেই",https://www.news24bd.tv/details/246602
3000,News24,ভিসা জটিলতা কাটিয়ে দলের সঙ্গে যোগ দিচ্ছেন নাঈম শেখ,https://www.news24bd.tv/details/246574
3001,News24,সময় পাল্টে যাচ্ছে ফুটবল বিশ্বকাপের,https://www.news24bd.tv/details/246567
3002,News24,বাংলাদেশকে ২২৮ রানের লক্ষ্য দিল কিউইরা,https://www.news24bd.tv/details/246565
3003,News24,"এশিয়া কাপ ট্রফি তালাবদ্ধ করে রেখেছেন নকভি, কারো ছোঁয়াও নিষেধ",https://www.news24bd.tv/details/246564
3004,News24,হারের পর কাবরেরাকে নিয়ে মুখ খুললেন বাফুফে সভাপতি,https://www.news24bd.tv/details/246549
3005,News24,সিরিজে টিকে থাকার চ্যালেঞ্জ টাইগারদের,https://www.news24bd.tv/details/246536
3006,News24,টস হেরে ফিল্ডিংয়ে বাংলাদেশ,https://www.news24bd.tv/details/246523
3007,News24,হংকংয়ের কাছে হেরেও যে সমীকরণে এশিয়ান কাপে খেলবে বাংলাদেশ,https://www.news24bd.tv/details/246510
3008,News24,"অনিশ্চিত মেসি, যা জানালেন স্কালোনি",https://www.news24bd.tv/details/246498
3009,News24,নিউজিল্যান্ডের বিপক্ষে মাঠে নামার আগে সুসংবাদ পেল বাংলাদেশ,https://www.news24bd.tv/details/246497
3010,News24,আবারও ব্রাজিলের অধিনায়ক কাসেমিরো,https://www.news24bd.tv/details/246492
3011,News24,"হারের পর কাঁদলেন হামজা, জানালেন হৃদয়ের কথা",https://www.news24bd.tv/details/246489
3012,News24,হারের পর হৃদয় ছোঁয়া বার্তা দিলেন শমিত সোম,https://www.news24bd.tv/details/246452
3013,News24,একটুর জন্য হেরে স্বপ্নভঙ্গ বাংলাদেশের,https://www.news24bd.tv/details/246432
3014,News24,বাংলাদেশ–হংকং ম্যাচে সমতা ফেরালেন শমিত সোম,https://www.news24bd.tv/details/246430
3015,News24,বাঁচা-মরার লড়াইয়ে হামজার গোলে এগিয়ে বাংলাদেশ,https://www.news24bd.tv/details/246418
3016,News24,যেসব জিনিস নিয়ে বাংলাদেশ ম্যাচ দেখতে প্রবেশ নিষেধ,https://www.news24bd.tv/details/246341
3017,News24,বিনামূল্যে যেভাবে দেখবেন বাংলাদেশ-হংকং ম্যাচ,https://www.news24bd.tv/details/246331
3018,News24,আফগানদের কাছে হারের কারণ জানালেন হৃদয়,https://www.news24bd.tv/details/246329
3019,News24,বাংলাদেশ সফরের জন্য ওয়েস্ট ইন্ডিজের স্কোয়াড ঘোষণা,https://www.news24bd.tv/details/246326
3020,News24,বিশ্বকাপের টিকিট পেল মোহাম্মদ সালাহর মিসর,https://www.news24bd.tv/details/246304
3021,News24,"আমি আত্মবিশ্বাসী, পরের ম্যাচে ছেলেরা ভালো করবে: মিরাজ",https://www.news24bd.tv/details/246286
3022,News24,ফুটবলপ্রেমীদের কাছে আজকের রাতটি স্বপ্নের মতো কাটবে,https://www.news24bd.tv/details/246282
3023,News24,বাংলাদেশকে ৫ উইকেটে হারালো আফগানিস্তান,https://www.news24bd.tv/details/246277
3024,News24,প্রথম ওয়ানডেতে আফগানিস্তানের বিপক্ষে ব্যাটিংয়ে বাংলাদেশ,https://www.news24bd.tv/details/246218
3025,News24,র‍্যাঙ্কিংয়ে বিশাল লাফ দিলেন নাসুম ও সাইফ,https://www.news24bd.tv/details/246191
3026,News24,আমি একা নির্বাচন করলেও পাস করতাম: তামিম,https://www.news24bd.tv/details/246190
3027,News24,"ইনজুরিতে মারুফা, পরের ম্যাচ খেলা নিয়ে শঙ্কা",https://www.news24bd.tv/details/246185
3028,News24,"আরেক সতীর্থের অবসরের ঘোষণা, আবেগতাড়িত হয়ে যা বললেন মেসি",https://www.news24bd.tv/details/246181
3029,News24,ফিফার কমিটিতে বাফুফে সভাপতি তাবিথ আউয়াল,https://www.news24bd.tv/details/246170
3030,News24,আম্পায়ারের বিতর্কিত সিদ্ধান্তে হতাশ বাংলাদেশ,https://www.news24bd.tv/details/246166
3031,News24,মাদ্রাসায় ক্রিকেট চালুর সিদ্ধান্ত: ক্রীড়া উপদেষ্টা,https://www.news24bd.tv/details/246153
3032,News24,"১১ জনের সবাই যেন ভালো খেলে, সেটাই আমাদের লক্ষ্য: মিরাজ",https://www.news24bd.tv/details/246147
3033,News24,"ঢাকায় নেমেই শমিত বললেন, ‘হংকংয়ের বিপক্ষে দুই ম্যাচেই জিততে পারি’",https://www.news24bd.tv/details/246145
3034,News24,আফগানদের বিপক্ষে যেমন হতে পারে বাংলাদেশের একাদশ,https://www.news24bd.tv/details/246136
3035,News24,মেসির প্রসঙ্গ টেনে যে জবাব দিলেন হামজা,https://www.news24bd.tv/details/246123
3036,News24,"ক্রিকেট থেকে ফুটবল, আজ খেলাধুলার মহাউৎসব",https://www.news24bd.tv/details/246113
3037,News24,সিরিয়ার বিপক্ষে দুর্দান্ত জয় পেল বাংলাদেশ,https://www.news24bd.tv/details/246109
3038,News24,ইংল্যান্ডের বিপক্ষে লড়াই করে হারলো টাইগ্রেসরা,https://www.news24bd.tv/details/246101
3039,News24,চমক রেখে বাংলাদেশ সিরিজের দল ঘোষণা আয়ারল্যান্ডের,https://www.news24bd.tv/details/246096
3040,News24,‘ইনশাআল্লাহ আমরা উইনিং টিম হমু’,https://www.news24bd.tv/details/246063
3041,News24,বাংলাদেশ-ওয়েস্ট ইন্ডিজ সিরিজের সূচিতে পরিবর্তন,https://www.news24bd.tv/details/246059
3042,News24,বিশ্বকাপে ইংল্যান্ডের বিপক্ষে টাইগ্রেসদের সংগ্রহ ১৭৮,https://www.news24bd.tv/details/246047
3043,News24,"সোবহানার অর্ধশত, ৩৯ ওভারে বাংলাদেশের এখন ১১৯",https://www.news24bd.tv/details/246036
3044,News24,বিসিবির পরিচালকরা কে কোন কমিটির দায়িত্ব পেলেন,https://www.news24bd.tv/details/246033
3045,News24,বিসিবিতে যে দায়িত্ব পেলেন আসিফ,https://www.news24bd.tv/details/246020
3046,News24,নেইমারের ২০২৬ বিশ্বকাপ খেলার সম্ভাবনা কতটা?,https://www.news24bd.tv/details/245994
3047,News24,‘মারুফা বাংলাদেশের ইতিহাসের সেরা পেসার হতে পারে’,https://www.news24bd.tv/details/245977
3048,News24,নারী বিশ্বকা‌পে আজ ইংল্যান্ডের মু‌খোমু‌খি বাংলা‌দেশ,https://www.news24bd.tv/details/245976
3049,News24,আর্জেন্টিনা-ব্রাজিল ম্যাচের সূচি প্রকাশ,https://www.news24bd.tv/details/245969
3050,News24,বিসিবি পরিচালক হিসেবে মনোনীত হওয়ার পরও বাদ পড়লেন ইসফাক,https://www.news24bd.tv/details/245946
3051,News24,এখন ফোকাস শুধু বাংলাদেশ ক্রিকেটকে সার্ভিস দেওয়া: বুলবুল,https://www.news24bd.tv/details/245906
3052,News24,বাংলাদেশের বিপক্ষে ওয়ানডে সিরিজ শুরুর আগে বড় দুঃসংবাদ পেল আফগানরা,https://www.news24bd.tv/details/245904
3053,News24,ওয়েস্ট ইন্ডিজের প্রথম বিশ্বকাপ জেতা তারকা মারা গেছেন,https://www.news24bd.tv/details/245899
3054,News24,"বিনাপ্রতিদ্বন্দ্বিতায় বিসিবি সভাপতি বুলবুল, সহ-সভাপতি পদে বড় চমক",https://www.news24bd.tv/details/245893
3055,News24,বিসিবি নির্বাচন: পরিচালক পদে জয়ী হলেন যারা,https://www.news24bd.tv/details/245875
3056,News24,হামজা চৌধুরীর ভিডিও বার্তা,https://www.news24bd.tv/details/245873
3057,News24,বিসিবি নির্বাচন শেষ হতেই তামিমের ফেসবুক পোস্ট,https://www.news24bd.tv/details/245869
3058,News24,"বিসিবি নির্বাচনে ভোটগ্রহণ শেষ, ফলাফল কখন?",https://www.news24bd.tv/details/245846
3059,News24,"যাই দেখছি সব নতুন লাগছে, বিসিবি নির্বাচনে ভোট দিয়ে আমিনুল ইসলাম বুলবুল",https://www.news24bd.tv/details/245831
3060,News24,"বিসিবি নির্বাচনের ভোটগ্রহণ শুরু, চলবে বিকেল ৪টা পর্যন্ত",https://www.news24bd.tv/details/245810
3061,News24,হংকং ম্যাচের আগে দেশে ফিরলেন হামজা চৌধুরী,https://www.news24bd.tv/details/245798
3062,News24,তুমুল আলোচিত বিসিবি নির্বাচন আজ,https://www.news24bd.tv/details/245774
3063,News24,হোয়াইটওয়াশ হওয়ার পর ‘এশিয়ার দ্বিতীয় সেরা দল’ নিয়ে  যে ব্যাখ্যা দিলেন আফগান কোচ,https://www.news24bd.tv/details/245770
3064,News24,"প্রতিপক্ষের কছে ধরাশায়ী বার্সা, সুযোগ পেয়েও হলো হাতছাড়া",https://www.news24bd.tv/details/245766
3065,News24,আফগানিস্তানকে হোয়াইটওয়াশ করলো বাংলাদেশ,https://www.news24bd.tv/details/245746
3066,News24,হোয়াইটওয়াশের মিশনে বাংলাদেশের লক্ষ্য ১৪৪ রান,https://www.news24bd.tv/details/245740
3067,News24,৩৫ ছক্কায় ৩১৪ রান করা কে এই হারজাস সিং,https://www.news24bd.tv/details/245730
3068,News24,হোয়াইটওয়াশের মিশনে টসে জিতে ফিল্ডিংয়ে বাংলাদেশ,https://www.news24bd.tv/details/245719
3069,News24,বিশ্বকাপের ম্যাচেও হাত মেলাননি ভারত ও পাকিস্তান অধিনায়ক,https://www.news24bd.tv/details/245683
3070,News24,প্রীতি ম্যাচের আগে আর্জেন্টিনা দলে দুঃসংবাদ,https://www.news24bd.tv/details/245680
3071,News24,ভারতকে ট্রফি না দেওয়া মহসিন নকভি পাচ্ছেন জাতীয় সম্মাননা,https://www.news24bd.tv/details/245661
3072,News24,"বিশ্বকাপ থেকে ব্রাজিলের বিদায়, পরের পর্বে আর্জেন্টিনা",https://www.news24bd.tv/details/245629
3073,News24,"গোল না করেও মেসির হ্যাটট্রিক জাদু, মায়ামির দাপুটে জয়",https://www.news24bd.tv/details/245628
3074,News24,ভিনিসিউসের জোড়া গোলে ফের শীর্ষে রিয়াল,https://www.news24bd.tv/details/245608
3075,News24,হঠাৎ কেন ওয়ানডে অধিনায়ক থেকে বাদ পড়লেন রোহিত শর্মা?,https://www.news24bd.tv/details/245607
3076,News24,ফের যোগ করা সময়ে গোল খেয়ে চেলসির কাছে হারলো লিভারপুল,https://www.news24bd.tv/details/245601
3077,News24,"জয়ে ফিরলো ম্যানচেস্টার ইউনাইটেড, চাপ কমলো রুবেন আমোরিমের",https://www.news24bd.tv/details/245595
3078,News24,"আয়ারল্যান্ড সিরিজের সূচি প্রকাশ, শততম টেস্টের অপেক্ষায় মুশফিক",https://www.news24bd.tv/details/245594
3079,News24,লিটনদের কোচ জুলিয়ান উডকে নিয়োগ দিলো শ্রীলঙ্কা,https://www.news24bd.tv/details/245562
3080,News24,কিউইদের বিপক্ষে মার্শ ঝড়ে সিরিজ অজিদের,https://www.news24bd.tv/details/245543
3081,News24,শোয়েব মালিকের তৃতীয় সংসারে ভাঙনের গুঞ্জন,https://www.news24bd.tv/details/245510
3082,News24,ইয়ামালকে নিয়ে বড় দুঃসংবাদ পেল স্পেন,https://www.news24bd.tv/details/245475
3083,News24,"প্রথমবারের মতো ওয়ানডে দলে ডাক পেলেন সাইফ, ফিরেছেন সোহান ও নাহিদ",https://www.news24bd.tv/details/245448
3084,News24,"‘এভাবে জেতাটা আমার জন্যও ক্ষতিকর, আমাদের হার্ট এতকিছু সহ্য করতে পারবে না’",https://www.news24bd.tv/details/245442
3085,News24,"অনেক দিন পর হাঁকিয়েছেন ছক্কা, জাকেরের ব্যাটিং নিয়ে যা বললেন সিমন্স",https://www.news24bd.tv/details/245439
3086,News24,এক ম্যাচ হাতে রেখেই সিরিজ জয় বাংলাদেশের,https://www.news24bd.tv/details/245430
3087,News24,চমক রেখেই মেসির আর্জেন্টিনার দল ঘোষণা,https://www.news24bd.tv/details/245429
3088,News24,টি-টোয়েন্টিতে আলো ছড়িয়ে প্রথমবার ওয়ানডে দলে ডাক পেলেন সাইফ,https://www.news24bd.tv/details/245428
3089,News24,১৪৮ রান করলেই সিরিজ বাংলাদেশের,https://www.news24bd.tv/details/245418
3090,News24,টি-টোয়েন্টি বিশ্বকাপের টিকিট পেল জিম্বাবুয়ে ও নামিবিয়া,https://www.news24bd.tv/details/245413
3091,News24,১৫ বছরে কিছুই করতে না পারা ব্যক্তিরা এখনও বিসিবিতে কীভাবে?,https://www.news24bd.tv/details/245411
3092,News24,সিরিজ নিশ্চিতের লড়াইয়ে টসে জিতে ফিল্ডিংয়ে বাংলাদেশ,https://www.news24bd.tv/details/245402
3093,News24,প্রকাশ্যে ২০২৬ বিশ্বকাপের ফুটবল,https://www.news24bd.tv/details/245371
3094,News24,বড় ধাক্কার সামনে লিভারপুল,https://www.news24bd.tv/details/245360
3095,News24,সিরিজ জয়ের ম্যাচে বাংলাদেশের সম্ভাব্য একাদশ,https://www.news24bd.tv/details/245352
3096,News24,‘ভুল থেকে শিক্ষা নিয়ে সামনে তাকাতে হবে’,https://www.news24bd.tv/details/245333
3097,News24,মায়ের দোয়া নিয়ে খেলতে নেমেছিলাম: মারুফা,https://www.news24bd.tv/details/245331
3098,News24,টি-টোয়েন্টি বিশ্বকাপে ফিরল জিম্বাবুয়ে,https://www.news24bd.tv/details/245315
3099,News24,মারুফার সেই ডেলিভারিতে মুগ্ধ হয়ে যা বললেন মালিঙ্গা,https://www.news24bd.tv/details/245314
3100,News24,"ফুটবল থেকে ইসরায়েলকে নিষিদ্ধের দাবি, অবস্থান পরিষ্কার করলো ফিফা",https://www.news24bd.tv/details/245313
3101,News24,দিনশেষে জিতলেন না হারলেন এটাই মুখ্য: জাকের,https://www.news24bd.tv/details/245303
3102,News24,"ভারতে কবে আসছেন নিজেই জানালেন মেসি, যেভাবে মিলবে টিকিট",https://www.news24bd.tv/details/245287
3103,News24,হারতে হারতে জিতল বাংলাদেশ,https://www.news24bd.tv/details/245278
3104,News24,আফগানিস্তানকে হারাতে বাংলাদেশের টার্গেট ১৫২,https://www.news24bd.tv/details/245272
3105,News24,ওয়ানডে বিশ্বকাপে পাকিস্তানকে উড়িয়ে দিল বাংলাদেশ,https://www.news24bd.tv/details/245265
3106,News24,"টস হেরে ফিল্ডিংয়ে বাংলাদেশ, দলে নেই মেহেদী-তাওহীদ",https://www.news24bd.tv/details/245264
3107,News24,দুর্দান্ত বোলিংয়ে পাকিস্তানকে গুঁড়িয়ে টাইগ্রেসদের বিশ্বকাপ শুরু!,https://www.news24bd.tv/details/245249
3108,News24,২০২৬ টি–টোয়েন্টি বিশ্বকাপে নামিবিয়া,https://www.news24bd.tv/details/245242
3109,News24,সৌম্যর জায়গায় সুযোগ পেলেন সাকিব!,https://www.news24bd.tv/details/245231
3110,News24,নারী বিশ্বকাপে টস হেরে বোলিংয়ে বাংলাদেশ,https://www.news24bd.tv/details/245228
3111,News24,প্রথম টি২০ ম্যাচে আফগানদের বিপক্ষে বাংলাদেশের সম্ভাব্য একাদশ,https://www.news24bd.tv/details/245213
3112,News24,"নিলামে দল পেলেন সাকিব, দ্বিগুণ মূল্যে তাসকিন",https://www.news24bd.tv/details/245208
3113,News24,বাংলাদেশ-আফগানিস্তান সিরিজ যেভাবে দেখবেন,https://www.news24bd.tv/details/245202
3114,News24,"রাতে আফগানদের মুখোমুখি টাইগাররা, শুরুটা কেমন হবে বাংলাদেশের",https://www.news24bd.tv/details/245194
3115,News24,"বাংলাদেশের বিশ্বকাপ শুরু আজ, পাকিস্তান হারিয়ে চায় শুভসূচনা",https://www.news24bd.tv/details/245189
3116,News24,রামোসের শেষ মুহূর্তের গোলে পিএসজির বার্সা জয়,https://www.news24bd.tv/details/245180
3117,News24,"ব্রাজিল দল ঘোষণা, নেই চার বড় তারকা",https://www.news24bd.tv/details/245174
3118,News24,ব্রাজিলিয়ান ও ইংলিশ তারকার গোলে অলিম্পিয়াকসকে হারালো আর্সেনাল,https://www.news24bd.tv/details/245168
3119,News24,ছুটির দিনটি রমরমা কাটাবেন খেলাপ্রেমীরা,https://www.news24bd.tv/details/245152
3120,News24,বিনা প্রতিদ্বন্দ্বিতায় বিসিবির পরিচালক হলেন ৬ জন,https://www.news24bd.tv/details/245095
3121,News24,ওয়েস্ট ইন্ডিজে অভিজ্ঞ তারকা ক্রিকেটারদের কেন্দ্রীয় চুক্তি থেকে বাদ,https://www.news24bd.tv/details/245062
3122,News24,বিনা প্রতিদ্বন্দ্বিতায় বিসিবি পরিচালক আসিফ আকবর,https://www.news24bd.tv/details/245057
3123,News24,"র‍্যাঙ্কিংয়ে সাইফের বড় লাফ, রিশাদের উন্নতি",https://www.news24bd.tv/details/245049
3124,News24,আজকে ক্রিকেট ‘হানড্রেড পারসেন্ট’ হেরে গেছে: তামিম,https://www.news24bd.tv/details/245018
3125,News24,বিসিবি নির্বাচন থেকে প্রার্থিতা প্রত্যাহার তামিম ইকবালের,https://www.news24bd.tv/details/245006
3126,News24,"মার্টিনেজের জোড়া গোলে ইন্টার মিলানের জয়, আত্মঘাতী গোলে জিতলো চেলসিও",https://www.news24bd.tv/details/244984
3127,News24,ফুটবলপ্রেমীদের আজকের রাত জাগতেই হবে,https://www.news24bd.tv/details/244982
3128,News24,"তুর্কি ক্লাবের কাছে লিভারপুলের হার, বড় জয় বায়ার্ন-আতলেতিকোর",https://www.news24bd.tv/details/244980
3129,News24,প্রথম ম্যাচে বড় জয় ভারতের,https://www.news24bd.tv/details/244978
3130,News24,"এমবাপ্পের হ্যাটট্রিক, রিয়াল মাদ্রিদের জয়",https://www.news24bd.tv/details/244977
3131,News24,এশিয়ান ক্রিকেট কাউন্সিলের নতুন দায়িত্ব পেলেন বুলবুল,https://www.news24bd.tv/details/244966
3132,News24,রাজশাহীর বিপক্ষে দারুণ জয় তুলে নিল ঢাকা,https://www.news24bd.tv/details/244965
3133,News24,বৃষ্টির মধ্যেই অনুশীলন সারলেন জামাল-মিতুলরা,https://www.news24bd.tv/details/244945
3134,News24,যে শর্ত মানলেই এশিয়া কাপের ট্রফি ফিরে পাবেন ভারত,https://www.news24bd.tv/details/244932
3135,News24,সমালোচনার মাঝেই সুখবর পেলেন সাকিব,https://www.news24bd.tv/details/244930
3136,News24,অ্যাতলেটিকো ছেড়ে বার্সায় যাচ্ছেন আলভারেজ!,https://www.news24bd.tv/details/244923
3137,News24,ইসরায়েলকে নিষিদ্ধের দাবিতে ৫০ খেলোয়াড়ের চিঠি,https://www.news24bd.tv/details/244903
3138,News24,"ফাইনালে উঠার সুযোগ মিস, সমর্থকদের কাছে ক্ষমা চাইলেন লিটন",https://www.news24bd.tv/details/244898
3139,News24,"নারী বিশ্বকাপ: বাংলাদেশের ম্যাচ কখন, কোথায়?",https://www.news24bd.tv/details/244894
3140,News24,আবার কবে মুখোমুখি হচ্ছে ভারত-পাকিস্তান?,https://www.news24bd.tv/details/244886
3141,News24,১৯ বছর বয়সেই স্প্যানিশ গোলরক্ষকের মৃত্যু,https://www.news24bd.tv/details/244836
3142,News24,ক্রিকেট থেকে ভারতকে নিষেধাজ্ঞার দাবি,https://www.news24bd.tv/details/244832
3143,News24,"ইতিহাস গড়লো নেপাল, লজ্জায় ডুবলো ওয়েস্ট ইন্ডিজ",https://www.news24bd.tv/details/244819
3144,News24,ফুটবলপ্রেমীদের আজ রাত জাগতেই হবে,https://www.news24bd.tv/details/244817
3145,News24,বাংলাদেশের কোচ হতে চান ওয়াসিম আকরাম!,https://www.news24bd.tv/details/244793
3146,News24,'পিসিবির উচিত ভারতের বিপক্ষে আর না খেলা',https://www.news24bd.tv/details/244773
3147,News24,ওয়েস্ট ইন্ডিজ সিরিজের চূড়ান্ত সূচি প্রকাশ করেছে বিসিবি,https://www.news24bd.tv/details/244766
3148,News24,আন্তর্জাতিক ক্রিকেট থেকে বিদায় নিলেন ক্রিস ওকস,https://www.news24bd.tv/details/244743
3149,News24,বিনা প্রতিদ্বন্দ্বিতায় জয়ী হচ্ছেন বুলবুল-ফাহিম,https://www.news24bd.tv/details/244740
3150,News24,"কেন এশিয়া কাপের ট্রফি নেয়নি ভারত, কার ওপর ক্ষোভ?",https://www.news24bd.tv/details/244663
3151,News24,‘পাকিস্তানের হাতে ভারতের লজ্জাজনক পরাজয়ের কথা ইতোমধ্যেই লিপিবদ্ধ আছে’,https://www.news24bd.tv/details/244662
3152,News24,পাকিস্তানকে কাঁদিয়ে ভারতের টানা দ্বিতীয় এশিয়া কাপ জয়,https://www.news24bd.tv/details/244637
3153,News24,বড় টার্গেটের আশা জাগিয়েও ১৪৬ রানেই অলআউট পাকিস্তান,https://www.news24bd.tv/details/244619
3154,News24,একের পর এক উইকেট হারিয়ে চাপে পাকিস্তান,https://www.news24bd.tv/details/244613
3155,News24,অবশেষে ভাঙল পাকিস্তানের উদ্বোধনী জুটি,https://www.news24bd.tv/details/244608
3156,News24,ফাইনালে পাকিস্তানকে ব্যাটিংয়ে পাঠাল ভারত,https://www.news24bd.tv/details/244594
3157,News24,জাতীয় স্টেডিয়ামে হামজাদের ম্যাচের সব টিকিট এক ঘণ্টায় শেষ,https://www.news24bd.tv/details/244570
3158,News24,সুখবর পেলেন সৌম্য সরকার,https://www.news24bd.tv/details/244563
3159,News24,আফগানদের বিপক্ষে টি২০ সিরিজ নতুন অধিনায়কের নেতৃত্বে খেলবে বাংলাদেশ,https://www.news24bd.tv/details/244560
3160,News24,আলোচনায় না থাকা মিথুনই হয়ে গেলেন বোর্ড সভাপতি,https://www.news24bd.tv/details/244557
3161,News24,ফাইনালে ভারত-পাকিস্তানের সম্ভাব্য একাদশ,https://www.news24bd.tv/details/244552
3162,News24,ভারতের চেয়ে কম ভুল করলেই ফাইনাল জিতব: সালমান,https://www.news24bd.tv/details/244540
3163,News24,ভারত-পাকিস্তান ফাইনালে নিয়ম ভাঙলেই জেল ও ১০ লাখ টাকা জরিমানা,https://www.news24bd.tv/details/244536
3164,News24,"দলে ফিরলেন হামজা-শমিত, আছে আরও বড় চমক",https://www.news24bd.tv/details/244534
3165,News24,ভারতের হ্যাটট্রিক ইতিহাস নাকি পাকিস্তানের প্রতিশোধ,https://www.news24bd.tv/details/244525
3166,News24,ইংলিশ প্রিমিয়ার লিগে তিন জায়ান্টের হারের রাত,https://www.news24bd.tv/details/244507
3167,News24,ওয়েস্ট ইন্ডিজকে হারিয়ে নেপালের ইতিহাস,https://www.news24bd.tv/details/244500
3168,News24,যে কারণে নির্বাচক পদ থেকে পদত্যাগ করেছেন রাজ্জাক,https://www.news24bd.tv/details/244490
3169,News24,রোনালদো-হলান্ডকে পেছনে ফেলে কেইনের দুর্দান্ত মাইলফলক,https://www.news24bd.tv/details/244475
3170,News24,ঘরের মাঠে রিয়ালকে উড়িয়ে দিল অ্যাতলেটিকো,https://www.news24bd.tv/details/244469
3171,News24,"‘সবাই চায় পাকিস্তান ভালো খেলুক, ফাইনালে জিতুক’",https://www.news24bd.tv/details/244429
3172,News24,বসুন্ধরা স্পোর্টস সিটিতে কিংবদন্তি বক্সার আরবিন্দ লালওয়ানি,https://www.news24bd.tv/details/244411
3173,News24,ইসরায়েলকে ফুটবল থেকে নিষিদ্ধ চেয়ে তুরস্কের চিঠি,https://www.news24bd.tv/details/244404
3174,News24,বিসিবি নির্বাচন করতে নির্বাচকের পদ ছাড়লেন রাজ্জাক,https://www.news24bd.tv/details/244399
3175,News24,আফগানিস্তানের বিপক্ষে খেলা হচ্ছে না লিটনের,https://www.news24bd.tv/details/244398
3176,News24,রাশিয়া ও বেলারুশের বিরুদ্ধে নিষেধাজ্ঞা তুলে নিয়েছে আইপিসি,https://www.news24bd.tv/details/244396
3177,News24,আজ মাদ্রিদ ডার্বি,https://www.news24bd.tv/details/244395
3178,News24,ফাইনালে ভারতের বিপক্ষে সন্ধ্যায় মাঠে নামছে বাংলাদেশ,https://www.news24bd.tv/details/244391
3179,News24,বাংলাদেশের কাছে হারটা নিয়েই আফসোস হচ্ছে: জয়সুরিয়া,https://www.news24bd.tv/details/244367
3180,News24,যে দুই তারকার উপর ভরসা তাদেরকেই হারালো বার্সা!,https://www.news24bd.tv/details/244357
3181,News24,"২০২৬ ফুটবল বিশ্বকাপের তিনটি মাসকট প্রকাশ, কোনটার অর্থ কী?",https://www.news24bd.tv/details/244338
3182,News24,শ্রীলঙ্কা ম্যাচে নাটকীয় মুহূর্তে ভারতকে ক্রিকেটের নিয়ম শেখালেন বাংলাদেশি আম্পায়ার,https://www.news24bd.tv/details/244336
3183,News24,ফাইনালের আগে সূর্যকুমার ও রউফকে যে শাস্তি দিল আইসিসি,https://www.news24bd.tv/details/244331
3184,News24,বিসিবির নির্বাচনও করবেন আসিফ,https://www.news24bd.tv/details/244329
3185,News24,ফাইনালে ভারতকে হারানোর নীল নকশা তৈরি আছে: পাকিস্তান কোচ,https://www.news24bd.tv/details/244328
3186,News24,পাকিস্তানের বিপক্ষে ফাইনালের আগে ভারতীয় দলে দুঃসংবাদ,https://www.news24bd.tv/details/244326
3187,News24,রোনালদোর দুর্দান্ত গোলে ইত্তিহাদকে হারিয়ে শীর্ষে আল নাসর,https://www.news24bd.tv/details/244325
3188,News24,"আজ সারাদিনজুড়ে খেলা, ফুটবলপ্রেমীদের রাত জাগতেই হবে",https://www.news24bd.tv/details/244310
